resultId;raceId;driverId;constructorId;grid;position
6855;316;81;18;17;9
6856;316;139;35;16;10
6857;316;100;27;22;11
6858;316;87;34;11;12
6859;316;84;34;19;13
6860;316;57;32;25;14
6861;316;127;41;18;15
6862;316;78;40;23;16
6863;316;129;36;26;0
6864;316;109;35;20;0
6865;316;131;25;13;0
6866;316;55;6;6;0
6867;316;119;3;4;0
6868;316;138;25;15;0
6869;316;103;26;24;0
6870;316;94;18;10;0
6871;316;90;17;9;0
6872;316;123;27;21;0
6873;316;105;29;0;0
6874;316;143;32;0;0
6875;316;128;40;0;0
6876;316;88;26;0;0
6877;316;120;39;0;0
6878;316;99;39;0;0
6879;316;133;29;0;0
6880;316;142;42;0;0
6881;317;119;3;1;1
6882;317;102;1;3;2
6883;317;55;6;6;3
6884;317;94;18;8;4
6885;317;137;22;11;5
6886;317;30;22;10;6
6887;317;127;41;7;7
6888;317;110;17;14;8
6889;317;81;18;13;9
6890;317;90;17;21;10
6891;317;100;27;23;11
6892;317;84;34;19;12
6893;317;138;25;17;13
6894;317;57;32;24;14
6895;317;105;29;22;15
6896;317;123;27;20;16
6897;317;122;41;9;17
6898;317;131;25;12;0
6899;317;95;3;4;0
6900;317;88;26;25;0
6901;317;117;6;5;0
6902;317;77;1;2;0
6903;317;139;35;16;0
6904;317;109;35;18;0
6905;317;87;34;15;0
6906;317;65;32;26;0
6907;317;103;26;0;0
6908;317;99;39;0;0
6909;317;78;40;0;0
6910;317;128;40;0;0
6911;317;120;39;0;0
6912;317;129;36;0;0
6913;317;133;29;0;0
6914;317;142;42;0;0
6915;318;95;3;2;1
6916;318;117;6;6;2
6917;318;119;3;4;3
6918;318;55;6;7;4
6919;318;102;1;3;5
6920;318;30;22;5;6
6921;318;127;41;13;7
6922;318;109;35;15;8
6923;318;70;17;20;9
6924;318;84;34;11;10
6925;318;137;22;10;11
6926;318;99;36;22;12
6927;318;94;18;19;13
6928;318;81;18;16;14
6929;318;139;35;9;15
6930;318;131;25;14;16
6931;318;138;25;18;17
6932;318;87;34;12;0
6933;318;100;27;25;0
6934;318;77;1;1;0
6935;318;105;29;24;0
6936;318;110;17;17;0
6937;318;57;32;21;0
6938;318;122;41;8;0
6939;318;103;26;23;0
6940;318;123;27;26;0
6941;318;88;26;0;0
6942;318;78;40;0;0
6943;318;143;32;0;0
6944;318;128;40;0;0
6945;318;133;29;0;0
6946;318;120;39;0;0
6947;318;129;39;0;0
6948;319;77;1;1;1
6949;319;102;1;2;2
6950;319;119;3;5;3
6951;319;117;6;4;4
6952;319;84;34;19;5
6953;319;131;25;14;6
6954;319;137;22;10;7
6955;319;127;41;18;8
6956;319;123;27;17;9
6957;319;133;29;26;10
6958;319;99;36;24;11
6959;319;100;27;20;0
6960;319;94;18;7;0
6961;319;30;22;9;0
6962;319;65;32;23;0
6963;319;138;25;15;0
6964;319;88;26;25;0
6965;319;81;18;8;0
6966;319;95;3;3;0
6967;319;70;17;13;0
6968;319;57;32;21;0
6969;319;110;17;11;0
6970;319;109;35;12;0
6971;319;139;35;16;0
6972;319;91;41;22;0
6973;319;55;6;6;0
6974;319;105;29;0;0
6975;319;78;40;0;0
6976;319;128;40;0;0
6977;319;103;26;0;0
6978;319;87;34;0;0
6979;319;144;42;0;0
6980;320;102;1;1;1
6981;320;95;3;3;2
6982;320;77;1;2;3
6983;320;137;22;5;4
6984;320;119;3;4;5
6985;320;81;6;8;6
6986;320;139;35;13;7
6987;320;110;17;12;8
6988;320;70;17;16;9
6989;320;131;25;9;10
6990;320;65;32;21;11
6991;320;109;35;11;12
6992;320;105;29;15;13
6993;320;127;41;14;14
6994;320;133;29;23;15
6995;320;90;18;18;16
6996;320;87;34;17;17
6997;320;100;27;22;18
6998;320;57;32;25;19
6999;320;91;41;26;20
7000;320;94;18;10;0
7001;320;30;22;6;0
7002;320;55;6;7;0
7003;320;78;40;19;0
7004;320;123;27;20;0
7005;320;138;25;24;0
7006;320;88;33;0;0
7007;320;84;34;0;0
7008;320;128;40;0;0
7009;320;92;33;0;0
7010;320;99;36;0;0
7011;320;144;42;0;0
7012;321;102;1;5;1
7013;321;55;25;4;2
7014;321;123;3;9;3
7015;321;137;22;6;4
7016;321;131;34;10;5
7017;321;138;25;11;6
7018;321;94;18;2;7
7019;321;103;33;15;8
7020;321;119;3;12;9
7021;321;105;21;21;10
7022;321;145;22;22;11
7023;321;146;21;20;12
7024;321;90;44;16;13
7025;321;127;41;25;14
7026;321;147;18;14;0
7027;321;88;33;18;0
7028;321;95;6;17;0
7029;321;77;1;1;0
7030;321;148;34;23;0
7031;321;129;45;8;0
7032;321;110;35;3;0
7033;321;117;6;7;0
7034;321;122;41;26;0
7035;321;118;32;24;0
7036;321;78;27;13;0
7037;321;151;32;19;0
7038;321;112;27;0;0
7039;321;140;46;0;0
7040;321;81;35;0;0
7041;321;109;46;0;0
7042;321;99;39;0;0
7043;321;114;39;0;0
7044;321;149;44;0;0
7045;321;150;47;0;0
7046;321;92;42;0;0
7047;322;117;6;6;1
7048;322;77;1;2;2
7049;322;102;1;1;3
7050;322;95;6;5;4
7051;322;123;3;3;5
7052;322;137;22;13;6
7053;322;55;25;7;7
7054;322;138;25;19;8
7055;322;94;18;8;9
7056;322;145;22;15;10
7057;322;78;27;20;11
7058;322;112;27;10;12
7059;322;119;3;4;13
7060;322;81;35;16;14
7061;322;133;21;25;0
7062;322;151;32;14;0
7063;322;131;34;12;0
7064;322;147;18;17;0
7065;322;114;39;26;0
7066;322;118;32;24;0
7067;322;88;33;18;0
7068;322;105;21;23;0
7069;322;148;34;22;0
7070;322;103;33;11;0
7071;322;129;45;21;0
7072;322;110;35;9;0
7073;322;140;46;0;0
7074;322;109;46;0;0
7075;322;122;41;0;0
7076;322;127;41;0;0
7077;322;99;39;0;0
7078;322;90;44;0;0
7079;322;92;42;0;0
7080;322;149;44;0;0
7081;322;150;47;0;0
7082;323;119;3;3;1
7083;323;77;1;2;2
7084;323;145;22;9;3
7085;323;117;6;6;4
7086;323;137;22;8;5
7087;323;55;25;7;6
7088;323;118;32;10;7
7089;323;151;32;11;8
7090;323;112;27;16;9
7091;323;78;27;20;10
7092;323;147;18;26;11
7093;323;109;46;25;12
7094;323;103;33;13;13
7095;323;129;45;22;0
7096;323;95;6;5;0
7097;323;148;46;23;0
7098;323;131;34;14;0
7099;323;110;35;17;0
7100;323;127;41;12;0
7101;323;123;3;4;0
7102;323;88;33;15;0
7103;323;102;1;1;0
7104;323;139;35;21;0
7105;323;122;41;18;0
7106;323;138;25;19;0
7107;323;90;44;24;0
7108;323;94;18;0;0
7109;323;133;21;0;0
7110;323;105;21;0;0
7111;323;101;34;0;0
7112;323;92;42;0;0
7113;323;149;44;0;0
7114;323;152;47;0;0
7115;323;99;39;0;0
7116;323;114;39;0;0
7117;324;102;1;1;1
7118;324;55;25;3;2
7119;324;77;1;5;3
7120;324;123;3;6;4
7121;324;133;21;22;5
7122;324;103;33;24;6
7123;324;148;46;20;7
7124;324;118;32;13;0
7125;324;95;6;7;0
7126;324;147;18;19;0
7127;324;109;46;26;0
7128;324;112;27;18;0
7129;324;119;3;4;0
7130;324;110;35;12;0
7131;324;138;25;21;0
7132;324;117;6;2;0
7133;324;145;22;16;0
7134;324;101;34;25;0
7135;324;122;41;23;0
7136;324;78;27;17;0
7137;324;88;33;15;0
7138;324;94;18;8;0
7139;324;151;32;11;0
7140;324;131;34;14;0
7141;324;139;35;9;0
7142;324;137;22;10;0
7143;324;105;21;0;0
7144;324;129;45;0;0
7145;324;127;41;0;0
7146;324;90;44;0;0
7147;324;99;39;0;0
7148;324;114;39;0;0
7149;324;149;44;0;0
7150;324;92;42;0;0
7151;324;152;47;0;0
7152;325;102;1;1;1
7153;325;137;22;5;2
7154;325;95;6;7;3
7155;325;77;1;2;4
7156;325;117;6;3;5
7157;325;118;32;11;6
7158;325;131;34;10;7
7159;325;133;21;26;8
7160;325;103;33;23;9
7161;325;122;41;24;10
7162;325;138;25;13;11
7163;325;88;33;18;12
7164;325;129;45;15;13
7165;325;151;32;12;0
7166;325;148;46;21;0
7167;325;110;35;25;0
7168;325;109;46;22;0
7169;325;119;3;9;0
7170;325;112;27;17;0
7171;325;55;25;8;0
7172;325;145;22;4;0
7173;325;123;3;6;0
7174;325;78;27;20;0
7175;325;139;35;19;0
7176;325;105;21;14;0
7177;325;94;18;16;0
7178;325;90;44;0;0
7179;325;127;41;0;0
7180;325;147;18;0;0
7181;325;101;34;0;0
7182;325;99;39;0;0
7183;325;114;39;0;0
7184;325;92;42;0;0
7185;325;149;44;0;0
7186;325;152;47;0;0
7187;326;117;6;13;1
7188;326;95;6;4;2
7189;326;77;1;1;3
7190;326;145;22;14;4
7191;326;123;3;5;5
7192;326;137;22;8;6
7193;326;55;25;6;7
7194;326;151;32;12;8
7195;326;119;3;2;9
7196;326;118;32;11;10
7197;326;131;34;10;11
7198;326;94;18;7;12
7199;326;110;35;15;13
7200;326;147;18;16;14
7201;326;148;46;23;15
7202;326;78;27;24;16
7203;326;105;21;17;17
7204;326;112;27;22;18
7205;326;129;45;20;19
7206;326;102;1;3;20
7207;326;109;46;26;0
7208;326;103;33;25;0
7209;326;88;33;19;0
7210;326;138;25;9;0
7211;326;101;34;21;0
7212;326;139;35;18;0
7213;326;90;44;0;0
7214;326;122;41;0;0
7215;326;127;41;0;0
7216;326;133;21;0;0
7217;326;114;39;0;0
7218;326;99;39;0;0
7219;326;92;42;0;0
7220;326;149;44;0;0
7221;326;152;47;0;0
7222;327;117;6;4;1
7223;327;122;41;7;2
7224;327;102;1;3;3
7225;327;137;22;9;4
7226;327;77;1;2;5
7227;327;119;3;6;6
7228;327;88;33;14;7
7229;327;103;33;11;8
7230;327;112;27;12;9
7231;327;105;21;18;10
7232;327;118;32;16;11
7233;327;151;32;17;12
7234;327;131;34;20;13
7235;327;78;27;19;14
7236;327;101;34;25;15
7237;327;145;22;5;16
7238;327;114;39;26;17
7239;327;95;6;1;18
7240;327;110;35;21;0
7241;327;138;25;15;0
7242;327;127;41;10;0
7243;327;94;18;23;0
7244;327;55;25;13;0
7245;327;133;21;22;0
7246;327;123;3;8;0
7247;327;139;35;24;0
7248;327;147;18;0;0
7249;327;99;39;0;0
7250;327;148;46;0;0
7251;327;109;46;0;0
7252;327;129;45;0;0
7253;327;90;44;0;0
7254;327;149;44;0;0
7255;327;92;42;0;0
7256;327;152;47;0;0
7257;328;117;6;5;1
7258;328;123;3;4;2
7259;328;102;1;2;3
7260;328;103;33;8;4
7261;328;137;22;11;5
7262;328;88;33;9;6
7263;328;133;21;17;7
7264;328;55;25;6;8
7265;328;131;34;20;9
7266;328;78;27;21;10
7267;328;139;35;19;11
7268;328;147;18;24;12
7269;328;112;27;22;13
7270;328;77;1;3;14
7271;328;95;6;1;0
7272;328;122;41;10;0
7273;328;151;32;14;0
7274;328;118;32;16;0
7275;328;99;39;26;0
7276;328;105;21;25;0
7277;328;119;3;7;0
7278;328;138;25;12;0
7279;328;145;22;13;0
7280;328;110;35;23;0
7281;328;94;18;18;0
7282;328;127;41;15;0
7283;328;129;45;0;0
7284;328;101;34;0;0
7285;328;109;46;0;0
7286;328;148;46;0;0
7287;328;90;44;0;0
7288;328;114;39;0;0
7289;328;149;44;0;0
7290;328;92;42;0;0
7291;328;152;47;0;0
7292;329;102;1;1;1
7293;329;145;22;9;2
7294;329;77;1;2;3
7295;329;117;6;3;4
7296;329;119;3;5;5
7297;329;123;3;6;6
7298;329;122;41;10;7
7299;329;118;32;16;8
7300;329;133;21;18;9
7301;329;78;27;22;10
7302;329;55;25;8;11
7303;329;109;46;25;0
7304;329;103;33;12;0
7305;329;88;33;11;0
7306;329;138;25;13;0
7307;329;137;22;7;0
7308;329;94;18;15;0
7309;329;148;46;26;0
7310;329;95;6;4;0
7311;329;127;41;14;0
7312;329;101;34;21;0
7313;329;105;21;19;0
7314;329;151;32;20;0
7315;329;131;34;17;0
7316;329;139;35;23;0
7317;329;112;27;24;0
7318;329;129;45;0;0
7319;329;147;18;0;0
7320;329;114;39;0;0
7321;329;110;35;0;0
7322;329;99;39;0;0
7323;329;90;44;0;0
7324;329;92;42;0;0
7325;329;149;44;0;0
7326;329;152;47;0;0
7327;330;123;3;1;1
7328;330;102;1;4;2
7329;330;137;22;9;3
7330;330;119;3;2;4
7331;330;118;32;11;5
7332;330;103;33;12;6
7333;330;151;32;18;7
7334;330;127;41;17;8
7335;330;133;21;26;9
7336;330;139;35;13;10
7337;330;78;27;25;11
7338;330;105;21;22;12
7339;330;99;39;24;13
7340;330;112;27;21;14
7341;330;147;18;23;15
7342;330;77;1;3;16
7343;330;95;6;5;17
7344;330;145;22;7;0
7345;330;122;41;16;0
7346;330;88;33;19;0
7347;330;117;6;8;0
7348;330;55;25;6;0
7349;330;131;34;20;0
7350;330;94;18;14;0
7351;330;110;35;10;0
7352;330;138;25;15;0
7353;330;114;39;0;0
7354;330;101;34;0;0
7355;330;109;46;0;0
7356;330;148;46;0;0
7357;330;129;45;0;0
7358;330;92;42;0;0
7359;330;90;44;0;0
7360;330;149;44;0;0
7361;330;152;47;0;0
7362;331;102;1;1;1
7363;331;117;6;3;2
7364;331;77;1;2;3
7365;331;145;22;6;4
7366;331;137;22;8;5
7367;331;127;41;14;6
7368;331;122;41;12;7
7369;331;55;25;9;8
7370;331;103;33;15;9
7371;331;133;21;19;10
7372;331;118;32;18;11
7373;331;151;32;22;12
7374;331;105;21;26;13
7375;331;78;27;21;14
7376;331;94;18;16;15
7377;331;129;45;23;16
7378;331;131;34;13;17
7379;331;101;34;24;0
7380;331;110;35;20;0
7381;331;123;3;4;0
7382;331;95;6;5;0
7383;331;119;3;7;0
7384;331;139;35;17;0
7385;331;138;25;10;0
7386;331;88;33;11;0
7387;331;147;18;25;0
7388;331;112;27;0;0
7389;331;99;39;0;0
7390;331;114;39;0;0
7391;331;92;42;0;0
7392;331;90;44;0;0
7393;331;149;44;0;0
7394;331;152;47;0;0
7395;332;102;1;1;1
7396;332;117;6;2;2
7397;332;77;1;3;3
7398;332;95;6;4;4
7399;332;119;3;7;5
7400;332;138;25;14;6
7401;332;137;22;9;7
7402;332;145;22;8;8
7403;332;133;21;21;9
7404;332;110;35;25;10
7405;332;78;27;26;11
7406;332;105;21;22;12
7407;332;112;27;20;13
7408;332;114;39;24;0
7409;332;122;41;16;0
7410;332;88;33;18;0
7411;332;129;45;23;0
7412;332;127;41;10;0
7413;332;131;34;17;0
7414;332;123;3;6;0
7415;332;118;32;12;0
7416;332;139;35;19;0
7417;332;151;32;11;0
7418;332;103;33;13;0
7419;332;94;18;15;0
7420;332;55;25;5;0
7421;332;99;39;0;0
7422;332;147;18;0;0
7423;332;101;34;0;0
7424;332;92;42;0;0
7425;332;90;44;0;0
7426;332;149;44;0;0
7427;332;152;47;0;0
7428;333;95;6;1;1
7429;333;102;1;3;2
7430;333;117;6;2;3
7431;333;77;1;4;4
7432;333;137;22;6;5
7433;333;145;22;9;6
7434;333;119;3;5;7
7435;333;55;25;8;8
7436;333;105;21;19;9
7437;333;78;27;22;10
7438;333;94;18;16;11
7439;333;127;41;14;12
7440;333;133;21;17;13
7441;333;88;33;11;14
7442;333;139;35;13;15
7443;333;112;27;20;0
7444;333;101;34;25;0
7445;333;122;41;12;0
7446;333;123;3;7;0
7447;333;103;33;10;0
7448;333;131;34;23;0
7449;333;151;32;15;0
7450;333;118;32;21;0
7451;333;114;39;24;0
7452;333;110;35;18;0
7453;333;138;25;0;0
7454;333;129;45;0;0
7455;333;147;18;0;0
7456;333;99;39;0;0
7457;333;92;42;0;0
7458;333;90;44;0;0
7459;333;149;44;0;0
7460;333;152;47;0;0
7461;334;117;6;2;1
7462;334;95;6;3;2
7463;334;145;22;9;3
7464;334;123;3;7;4
7465;334;119;3;6;5
7466;334;88;33;15;6
7467;334;78;27;20;7
7468;334;127;41;12;8
7469;334;114;39;23;9
7470;334;105;21;25;10
7471;334;118;32;10;0
7472;334;122;41;19;0
7473;334;77;1;5;0
7474;334;102;1;1;0
7475;334;137;22;8;0
7476;334;110;35;17;0
7477;334;129;45;21;0
7478;334;94;18;11;0
7479;334;112;27;13;0
7480;334;103;33;18;0
7481;334;138;25;14;0
7482;334;99;39;22;0
7483;334;131;34;24;0
7484;334;55;25;4;0
7485;334;139;35;16;0
7486;334;151;32;0;0
7487;334;101;34;0;0
7488;334;147;18;0;0
7489;334;146;21;0;0
7490;334;92;42;0;0
7491;334;90;44;0;0
7492;334;149;44;0;0
7493;334;152;47;0;0
7494;335;137;22;6;1
7495;335;90;22;8;2
7496;335;88;33;9;3
7497;335;119;3;7;4
7498;335;123;3;5;5
7499;335;138;25;14;6
7500;335;78;27;17;7
7501;335;94;18;10;8
7502;335;133;21;23;9
7503;335;112;27;25;10
7504;335;118;32;11;0
7505;335;65;32;12;0
7506;335;105;21;24;0
7507;335;95;6;3;0
7508;335;139;35;19;0
7509;335;103;33;18;0
7510;335;81;18;20;0
7511;335;122;41;13;0
7512;335;110;35;26;0
7513;335;127;41;16;0
7514;335;101;34;21;0
7515;335;77;1;4;0
7516;335;102;1;1;0
7517;335;117;6;2;0
7518;335;131;34;22;0
7519;335;55;25;7;0
7520;335;129;45;0;0
7521;335;99;39;0;0
7522;335;114;39;0;0
7523;335;92;42;0;0
7524;336;137;22;7;1
7525;336;95;6;3;2
7526;336;117;6;4;3
7527;336;77;1;2;4
7528;336;123;3;9;5
7529;336;119;3;6;6
7530;336;90;22;8;7
7531;336;55;25;5;8
7532;336;94;18;10;9
7533;336;78;27;12;10
7534;336;112;27;19;11
7535;336;131;34;17;12
7536;336;129;45;22;13
7537;336;139;35;21;0
7538;336;102;1;1;0
7539;336;99;39;26;0
7540;336;65;32;18;0
7541;336;138;25;13;0
7542;336;122;41;14;0
7543;336;118;32;11;0
7544;336;127;41;16;0
7545;336;110;35;15;0
7546;336;103;33;23;0
7547;336;81;18;20;0
7548;336;101;34;25;0
7549;336;88;33;24;0
7550;336;105;21;0;0
7551;336;114;39;0;0
7552;336;133;21;0;0
7553;336;92;42;0;0
7554;1;18;23;1;1
7555;1;22;23;2;2
7556;1;15;7;20;3
7557;1;10;7;19;4
7558;1;4;4;10;5
7559;1;3;3;5;6
7560;1;67;5;13;7
7561;1;7;5;17;8
7562;1;16;10;16;9
7563;1;2;2;9;10
7564;1;21;10;15;11
7565;1;17;9;8;12
7566;1;20;9;3;13
7567;1;9;2;4;14
7568;1;8;6;7;15
7569;1;13;6;6;0
7570;1;12;4;14;0
7571;1;6;3;11;0
7572;1;5;1;12;0
7573;1;1;1;18;0
7574;2;18;23;1;1
7575;2;2;2;10;2
7576;2;10;7;3;3
7577;2;15;7;2;4
7578;2;22;23;8;5
7579;2;17;9;5;6
7580;2;1;1;12;7
7581;2;3;3;4;8
7582;2;13;6;16;9
7583;2;7;5;15;10
7584;2;4;4;9;11
7585;2;6;3;11;12
7586;2;12;4;17;13
7587;2;8;6;7;14
7588;2;20;9;13;15
7589;2;67;5;20;16
7590;2;16;10;19;17
7591;2;21;10;18;18
7592;2;9;2;6;0
7593;2;5;1;14;0
7594;3;20;9;1;1
7595;3;17;9;3;2
7596;3;18;23;5;3
7597;3;22;23;4;4
7598;3;5;1;12;5
7599;3;1;1;9;6
7600;3;10;7;19;7
7601;3;67;5;10;8
7602;3;4;4;2;9
7603;3;8;6;8;10
7604;3;7;5;15;11
7605;3;2;2;11;12
7606;3;9;2;17;13
7607;3;21;10;20;14
7608;3;3;3;7;15
7609;3;12;4;16;16
7610;3;16;10;18;17
7611;3;6;3;14;0
7612;3;13;6;13;0
7613;3;15;7;6;0
7614;4;18;23;4;1
7615;4;20;9;3;2
7616;4;15;7;1;3
7617;4;1;1;5;4
7618;4;22;23;6;5
7619;4;8;6;10;6
7620;4;10;7;2;7
7621;4;4;4;7;8
7622;4;3;3;9;9
7623;4;12;4;15;10
7624;4;17;9;18;11
7625;4;5;1;11;12
7626;4;7;5;20;13
7627;4;13;6;8;14
7628;4;21;10;17;15
7629;4;16;10;19;16
7630;4;67;5;16;17
7631;4;9;2;13;18
7632;4;2;2;14;19
7633;4;6;3;12;0
7634;5;18;23;1;1
7635;5;22;23;3;2
7636;5;17;9;5;3
7637;5;20;9;2;4
7638;5;4;4;8;5
7639;5;13;6;4;6
7640;5;2;2;13;7
7641;5;3;3;9;8
7642;5;1;1;14;9
7643;5;10;7;6;10
7644;5;9;2;10;11
7645;5;12;4;12;12
7646;5;6;3;11;13
7647;5;21;10;20;14
7648;5;8;6;16;0
7649;5;5;1;18;0
7650;5;15;7;7;0
7651;5;67;5;15;0
7652;5;7;5;17;0
7653;5;16;10;19;0
7654;6;18;23;1;1
7655;6;22;23;3;2
7656;6;8;6;2;3
7657;6;13;6;5;4
7658;6;17;9;8;5
7659;6;3;3;6;6
7660;6;4;4;9;7
7661;6;7;5;14;8
7662;6;21;10;13;9
7663;6;10;7;20;10
7664;6;2;2;16;11
7665;6;1;1;19;12
7666;6;15;7;18;13
7667;6;16;10;15;14
7668;6;6;3;10;15
7669;6;5;1;7;0
7670;6;9;2;17;0
7671;6;20;9;4;0
7672;6;12;4;12;0
7673;6;67;5;11;0
7674;7;18;23;2;1
7675;7;17;9;4;2
7676;7;20;9;1;3
7677;7;15;7;5;4
7678;7;3;3;9;5
7679;7;13;6;7;6
7680;7;9;2;10;7
7681;7;10;7;13;8
7682;7;8;6;6;9
7683;7;4;4;8;10
7684;7;2;2;11;11
7685;7;6;3;12;12
7686;7;1;1;16;13
7687;7;5;1;14;14
7688;7;67;5;18;15
7689;7;12;4;17;16
7690;7;16;10;15;17
7691;7;7;5;20;18
7692;7;22;23;3;0
7693;7;21;10;19;0
7694;8;20;9;1;1
7695;8;17;9;3;2
7696;8;22;23;2;3
7697;8;13;6;11;4
7698;8;3;3;7;5
7699;8;18;23;6;6
7700;8;15;7;4;7
7701;8;8;6;9;8
7702;8;10;7;8;9
7703;8;21;10;16;10
7704;8;6;3;5;11
7705;8;12;4;14;12
7706;8;9;2;12;13
7707;8;4;4;10;14
7708;8;2;2;15;15
7709;8;1;1;18;16
7710;8;16;10;20;17
7711;8;67;5;19;18
7712;8;7;5;17;0
7713;8;5;1;13;0
7714;9;17;9;1;1
7715;9;20;9;4;2
7716;9;13;6;8;3
7717;9;3;3;15;4
7718;9;18;23;3;5
7719;9;22;23;2;6
7720;9;4;4;12;7
7721;9;5;1;6;8
7722;9;10;7;20;9
7723;9;2;2;11;10
7724;9;21;10;18;11
7725;9;6;3;13;12
7726;9;12;4;10;13
7727;9;9;2;16;14
7728;9;16;10;7;15
7729;9;67;5;17;16
7730;9;15;7;14;17
7731;9;1;1;5;18
7732;9;8;6;9;0
7733;9;7;5;19;0
7734;10;1;1;4;1
7735;10;8;6;7;2
7736;10;17;9;3;3
7737;10;3;3;5;4
7738;10;5;1;6;5
7739;10;10;7;13;6
7740;10;18;23;8;7
7741;10;15;7;11;8
7742;10;6;3;9;9
7743;10;22;23;12;10
7744;10;2;2;15;11
7745;10;12;4;14;12
7746;10;9;2;18;13
7747;10;21;10;16;14
7748;10;153;5;19;15
7749;10;67;5;10;16
7750;10;20;9;2;0
7751;10;4;4;1;0
7752;10;16;10;17;0
7753;10;13;6;0;0
7754;11;22;23;3;1
7755;11;1;1;1;2
7756;11;8;6;6;3
7757;11;5;1;2;4
7758;11;3;3;7;5
7759;11;4;4;8;6
7760;11;18;23;5;7
7761;11;9;2;10;8
7762;11;17;9;9;9
7763;11;16;10;12;10
7764;11;2;2;11;11
7765;11;21;10;16;12
7766;11;15;7;18;13
7767;11;10;7;13;14
7768;11;154;4;14;15
7769;11;153;5;19;16
7770;11;69;6;20;17
7771;11;6;3;17;18
7772;11;67;5;15;0
7773;11;20;9;4;0
7774;12;8;6;6;1
7775;12;21;10;1;2
7776;12;20;9;8;3
7777;12;9;2;5;4
7778;12;2;2;3;5
7779;12;5;1;15;6
7780;12;22;23;4;7
7781;12;3;3;10;8
7782;12;17;9;9;9
7783;12;10;7;7;10
7784;12;16;10;11;11
7785;12;67;5;16;12
7786;12;6;3;18;13
7787;12;69;6;20;14
7788;12;4;4;13;0
7789;12;15;7;2;0
7790;12;18;23;14;0
7791;12;154;4;19;0
7792;12;1;1;12;0
7793;12;153;5;17;0
7794;13;22;23;5;1
7795;13;18;23;6;2
7796;13;8;6;3;3
7797;13;16;10;2;4
7798;13;4;4;8;5
7799;13;5;1;4;6
7800;13;2;2;15;7
7801;13;20;9;9;8
7802;13;21;6;14;9
7803;13;6;3;17;10
7804;13;10;7;16;11
7805;13;1;1;1;12
7806;13;67;5;19;13
7807;13;15;7;11;14
7808;13;154;4;12;15
7809;13;3;3;18;16
7810;13;24;10;7;0
7811;13;153;5;20;0
7812;13;9;2;13;0
7813;13;17;9;10;0
7814;14;1;1;1;1
7815;14;10;7;6;2
7816;14;4;4;5;3
7817;14;20;9;2;4
7818;14;18;23;11;5
7819;14;22;23;9;6
7820;14;5;1;8;7
7821;14;9;2;7;8
7822;14;6;3;10;9
7823;14;8;6;12;10
7824;14;3;3;3;11
7825;14;15;7;14;12
7826;14;21;6;17;13
7827;14;24;10;19;14
7828;14;153;5;16;0
7829;14;67;5;13;0
7830;14;17;9;4;0
7831;14;16;10;15;0
7832;14;2;2;20;0
7833;14;154;4;18;0
7834;15;20;9;1;1
7835;15;15;7;2;2
7836;15;1;1;3;3
7837;15;8;6;5;4
7838;15;3;3;7;5
7839;15;2;2;4;6
7840;15;22;23;6;7
7841;15;18;23;10;8
7842;15;9;2;9;9
7843;15;4;4;16;10
7844;15;5;1;11;11
7845;15;21;6;14;12
7846;15;16;10;8;13
7847;15;24;10;18;14
7848;15;6;3;15;15
7849;15;154;4;17;16
7850;15;17;9;19;17
7851;15;153;5;12;0
7852;15;67;5;13;0
7853;15;10;7;20;0
7854;16;17;9;2;1
7855;16;9;2;8;2
